JobId,Median of DurationInMin
036d7b4e-c6b7-48e8-af74-0c3fda656931,51
036f24ee-33bb-4879-9c4d-88321a68cd5c,51
036f56bd-1fdf-4014-a217-c2e32368d869,1
036f7b3b-04de-47a6-863f-44f5c8024e37,1
0371b64f-fb53-46f7-a940-f1f14ee93a73,103
03722991-af59-4dbd-845b-8669c73e8e5b,3
037829b4-9759-4fc0-84ba-575fe1d9a8f2,1
037d1aeb-cd23-4241-a56e-c0a0e21316d6,4
037d4ca2-5deb-4fec-baf6-eb69116efba0,51
037e171c-4469-4cd3-b435-6913b0fecdb2,4
03851757-221a-4d15-b0fe-f5b620990a56,4
038574b9-ef97-4785-975f-1fff91e5ea33,51
03865a77-5f7a-4b47-8599-6da6872acc93,1
03867aaa-7a01-43b0-b85a-f00c629b230d,11
038844e7-2de0-4615-831e-8a3b74e3c2a5,48
0389253a-a939-4d21-9bbd-f98a75893cf6,1
038b4294-e14a-43d1-8e7e-8cd7d6059b00,1
038bac4c-9132-46f6-a115-315a8cc22b15,67
038efdb9-dbbe-4ec0-8fcb-4582a7034187,1
038fab28-f2be-4f1f-adaf-b294d80f093a,19
0390dffd-525f-4e24-b183-7cc032418447,1
039571cc-3216-4a43-a70d-a258ee3e5555,1
0395799a-f87a-4f93-90d4-a7d0bcc9b398,6
0395b245-6a92-47b6-bfe0-738e580da100,38
039723c9-ead4-4628-bbb3-103c1489ee5f,6
03977ca6-35ae-44b5-9f98-0a09ce9501a5,1
0397ec87-3832-497d-94cf-ee0bf2c6ca2b,55
0397fa40-c2c5-4f71-a941-53b67b223e05,51
039ceb28-80d9-4084-acc7-e5a94056f7fb,41
039d9965-6ade-4c2f-bca5-bac2d22f2e04,6
039ec08f-765f-4474-81e5-f937d171c630,1
039f5537-1164-4c37-86c0-8fc52a98d99f,1
039fc8e1-1bb8-4e83-8fa1-d2912c48d4a9,51
03a0a149-564e-48a6-8a81-266856dd7e53,3
03a1087c-1523-4b0b-8da2-2b2e7424377a,11
03a26dee-f95e-4cd5-aa1e-f7042fb977d2,45
03a44096-53f2-4844-b7fe-7ec577871889,1
03a56971-acbd-4e78-ab11-477aef175c8e,1
03a57cae-710b-429a-bbe2-1e49ba6101c8,51
03a66873-6b3c-496b-9121-2b9bf77d2704,51
03a94cdb-31a5-48f5-a028-0863ae03db2a,1
03a955d6-5b49-42f5-9a99-f3df02d6c54c,1
03aaa414-5d94-4917-a1b5-377de92b5277,1
03ab1913-544c-491d-bf78-6c82a816f9f2,1
03accc27-6a1c-4eab-ad92-fe4140b1d89e,18
03af4a45-55c0-4b9d-a02b-a38d886a39ae,3
03b2ba77-fc8d-4dc9-a660-83aa9cdb5c1a,1
03b37181-065c-4eb8-8618-995e67654e75,51
03b68599-afca-4cad-b3d1-1f7f5a48ab7d,17
03b7e3a7-9042-41d1-b873-240e7fa0f63d,51
03bbe50a-d302-4d97-91de-e984817ad195,6
03bcd21c-baee-4b8f-9e8e-b8a723836495,68
03c09eee-f256-4e7b-8283-003eada892fb,3
03c432a5-d8fc-4a3d-ae65-699f437aa542,68
03c6d865-dc78-45b1-8d96-e36b834e94dc,51
03c77c66-8b67-4f89-9f3c-8cf74c252e6e,1
03cc61f8-422e-46ad-a65a-e5438499f6e3,1
03d26c02-618f-4648-a18e-85b291607cf2,16
03d4832d-b297-49fe-b46d-1aefb0a722c4,1
03da6ed2-02c0-4449-a48b-1506dd725f98,51
03da7353-d0f4-47c9-9093-4f456afec2b4,64
03dce620-fbd6-4381-b74d-8720bf20f8cc,1
03df0159-3ae7-4c61-93ae-72695371e5a1,4
03e0428d-81bf-4ded-8cc4-f25c0de6bca2,3
03e19bec-887f-419b-b99c-e3ef609cfa40,3
03e5a67d-c865-40fb-8c0f-fa99c59433f4,15
03e64daf-1a6f-4591-a79c-7adcff9bf580,51
03e6e269-ae1b-4e26-a804-53aab9347f5c,7
03e72197-4d97-4b09-888f-ad6757bcf337,4
03e75b28-6cbd-4ab5-a4b2-fee626679835,25
03e885f3-1d76-4ac9-9f55-156cd777b28f,44
03e88942-921f-4cfb-a377-2b2b66a1a5d2,1
03e99187-71aa-48ac-8c3b-a25482f6d7ce,17
03ea11a8-1780-4c29-a807-fd999991ea31,3
03ebf16d-3956-4274-a988-ca0fdbeb28a3,25
03ee1c59-9930-4012-8f03-03d16174c312,15
03f0b6f9-41ef-492a-bb40-af4f4faac805,5
03f0dfa8-091e-4248-b3e1-ddde318d94bc,18
03f18a5a-2045-4c2a-b661-f81b118bd019,100
03f7d8d6-1c2c-40a6-8183-2352bb66d9e3,24
03ffc9da-aaf9-4162-a5fe-49b0f0b842b6,51
0400d329-6afb-42e0-bf2f-61d96321011a,1
0401324a-c94f-428d-8f09-47d404361863,4
0402cde9-b342-428d-907f-e02cd12644c4,15
0404af0e-f6fb-4ee8-8e90-adcec834c304,1
04051977-f11c-4db6-9b6c-48d26f7fc572,16
0406a9bc-f88b-4bcb-a71b-2f51a1797a96,15
040a308f-79be-49da-b3ca-21641a10acb5,3
040c6151-e2cb-4a08-9b8d-60f6816ab8d3,1
040d10f7-caf7-45da-9591-509323be368b,3
040d8a8e-fa94-42a4-bce6-4b19b1edebe4,3
040d8b29-c615-4dd6-9ab0-4fd4b1045b74,1
041052da-004d-4b3e-b30b-9f431634f419,41
04111a43-90d6-4d5f-a216-0ee51ce20ca5,32
0411285b-f219-472a-9dcb-217ca89f460f,51
04134de5-6c81-4983-b1b8-360f63a44e00,46
04142ffa-58cc-410c-bee8-4e63df56941f,1
0415067a-7a3c-449b-ad89-5830ba445e07,1
041638ad-2599-4a22-ac87-834da4a47f15,6
041712c7-0173-464e-8a8f-20842b06b5fc,6
04171e88-343c-44b0-9d4f-ae337fa62356,43
0419754d-1463-4d97-8c26-0c659372fac5,44
041dca6c-6d9a-475a-a181-a3aa286ff6bc,1
041dd7d9-49f9-42e6-8a1b-e3d35644228d,1
041f8fd1-f5e0-4a03-9113-8f0cfc8bf82b,51
041fc5d1-bcba-48f8-8f3a-61a1a21e75e7,7
041fe245-92c9-4231-b8fb-11451fac96a2,1
041ff00f-8d72-4c1b-a908-dfbc639ef467,1
04249bce-0ee4-4ff0-afaa-b0e8020d7fe8,51
0425bbfa-3969-4ca2-8576-f9c4498224e6,46
0427a167-a997-4c03-99bb-7b6b351a45b3,4
04291b74-56c5-4e30-8395-0739731ae6fb,1
042b6e33-2438-4baf-87bf-80fd51691f61,67
042e13b2-c77f-470a-a500-93b0c54e1fa7,1
04310e7c-65bc-4cbd-b59c-8256e8a2cb0d,1
04317dc2-24b9-4cee-a8e7-a79e0b513a1b,1
0432e21b-a586-4430-97ff-feb5aefcafc3,1
043341e6-e0b9-435f-9d69-0d6ae6aca548,5
04343789-f60d-42c6-a23c-70887c6fc088,51
0437c12e-9701-4891-a39b-723a596a89f4,1
043a9d72-5bc5-4c9b-9446-aced37ac5b90,67
043b38f5-ac05-4306-9204-3ec0289f1205,2
043d9314-c377-4c93-badf-04025132b54f,7
043e5e2f-9d5a-4800-9e0d-a4a294fade07,55
043f7ab5-2509-4e5a-addb-52ef362fac26,6
04413542-e493-4e08-b681-cd4377d620fa,1
04444fd4-24be-4fa2-b672-2fc70adcfa54,1
0444ddce-a7f2-4696-a5b1-26ac678f7da5,112
0445c74f-4a42-4006-ac6d-3b9242fc8004,1
044637c3-d1db-4208-9685-519b4245f4c2,1
0446a84f-92e9-4d9f-b82e-6c8847a36454,1
0446e91a-908e-4197-8397-0e2d36901513,1
044cc325-340c-4438-be55-f031cc36726e,1
044d349d-8118-4660-b725-7e616216e673,1
044e096c-d335-4e56-a337-9bf74d4a5f0d,1
044e54ec-fc4b-4cb0-a491-a57051f8a4b6,1
044ece9c-02c1-439c-8823-6bf32cabf8f9,55
044f4286-3c99-4acb-9282-6ef6e10b58fa,1
04508cfc-52e8-4a77-bde6-cd45fc1c61bd,7
0450af6a-7d70-4e84-a819-a4e73d9be466,5
0450cf80-8f86-4a3c-9d49-0f7db90d7e01,3
0451afea-6ba3-4598-aba6-22d023d62913,2
045a84e5-8bbf-4c22-ba62-a53ab5879c77,1
045c6169-c091-41c4-abaf-4c241095af1d,47
045ced7b-94da-4f32-b7ca-f1fa48ed5651,49
0464454b-8e27-4ebb-a16f-d79bc1754a33,15
04663fea-aeec-4bdf-849c-05ecd9307ec8,42
04689a77-a838-4606-948e-d39e62cbf5d3,6
046a104d-6421-4756-bf1d-401ab533c6ab,1
046b3966-6bd6-4607-ab99-be142e20dc72,1
046da7ae-2b8e-45e2-9c10-28a1cf07716c,51
046f9ec5-eacc-4199-9ce8-5bd487f4c686,32
04716b1f-f7d5-4452-aaa8-f0c213cc80b4,1
0474a140-f57a-4385-97fd-d2b5753480b4,4
04757967-0118-4483-ad3b-2e6362cbbd36,1
0479ca82-f62f-4ced-a452-877dbd9c73d3,51
047bf437-aa4a-45af-b914-4e51df7d894b,17
047e7408-da29-498b-bfe0-4d628ebb018d,1
04816142-8f52-42b3-97ce-9a6eaa701f01,51
048265e0-557e-442c-821a-cd73f07d1b7f,1
0483e616-487a-43e0-a43b-590b760a05c1,1
0484033c-c243-4c1d-b359-fc54635fada2,15
04854c83-08e1-43df-b9e2-93f2f4044444,1
04854da0-3210-40ab-a4fc-8a70a21d903a,1
0488e7e7-733f-4d5b-8658-0ff75c920a3b,51
048c3e3a-14e8-4d34-9d54-03c4407237e0,1
049070a2-07b5-4bac-b945-cd939349486a,51
0491117f-34ff-4667-9fbd-4ab7ed0dd926,9
049205e6-0978-46bd-9bfb-2387e75956e0,17
04924777-151e-4b49-b8bc-734db6aea76f,6
04929f0e-5d5c-43a9-9a60-7270971ecb84,11
04987933-c573-41d0-b380-16422f5b8ec4,42
049a6b88-29f3-4887-8027-49f156e22558,3
049b6de2-2da1-4f6e-955d-559ef2d6e700,1
049c3db0-72a9-47b8-ad85-2cd1286feff3,1
049f9c39-6135-4156-84b9-141881e469c8,11
04a178b0-c0f8-4692-97f7-9c7d1d5537b9,4
04a48cb5-ee9c-4a5b-bc9b-62c4b49015a4,3
04a7aee0-8c94-4c6e-b4ff-4670129f99f9,1
04a9828e-55f9-4b2f-82fb-8b2413efcb90,51
04abfc0f-a43e-4f69-8190-19e4e8063e7f,1
04ac5963-b98a-4d31-bc6a-d292b9363a70,68
04ac812b-f8f3-4ee9-801d-80875fcd735c,3
04afc81f-8a49-4ff8-b6f3-f69e18705f3c,51
04b044b9-2fd2-4bf3-bccb-91e7fbe46cfb,1
04b2286a-ba39-4a2e-ad98-147dfb4c9082,51
04b552cc-295b-4151-a220-0adcc1585bc9,60
04b8c87f-f6ae-473c-b963-7f2d3109473c,4
04b8c88f-b2d8-4b5a-85f3-2ca9d85588d6,1
04b946a1-62e5-4b16-9a0f-594ae029b14f,51
04bcd1ae-b1eb-45e2-a167-6fd840d72a98,51
04be1249-1ad4-4f88-9170-3cce150d0c28,1
04bf1c9c-1ed6-49ab-ae09-dd072c09070f,1
04c13203-c50c-4ec0-acca-65235d0b63b5,1
04c19219-243d-4723-8174-97e7710e7c1c,1
04c3ea5c-5112-450f-ba6c-7c5a1dfb61b7,1
04c67487-2df6-437b-9170-11d38bee3bfb,1
04c72fd2-7920-42b0-9890-40cbbcfb0547,17
04c817d0-573c-4286-99ae-e13f4237e20c,11
04ca6365-01f0-4450-a1ec-1da0f0f8f633,1
04ca9701-056c-447d-8a1d-09ea9546b11e,49
04d26172-600e-42d5-960f-a95b409d9a8c,1
04d30650-5787-4695-8952-d03eacc2a37b,8
04d33c51-cc6a-49a8-a082-d07b12255962,45
04d46f93-0910-4608-9e1d-795235fa4491,1
04d763d1-aac3-497e-b20f-355eb41bfdf8,1
04d848c7-56b4-42f8-97fa-4765df228039,1
04dc7c92-8432-4307-9575-a60e3fa6aad8,1
04df4f81-631f-4076-b81d-773784f7c270,4
04e1868d-9aa6-4ca9-bfd0-7ed951bec8f5,3
04e35bd0-ad91-4755-9e66-8aede6fbc9de,5
04e3cc4e-d2c0-4529-b3eb-526ac46fa701,2
04e47151-fb28-42e3-abd9-71087499b41e,4
04e5aef0-d2f4-4dee-bfdb-8bc3fb712cba,69
04e8ce7a-9015-468d-9d8f-845891105699,1
04ea8bd2-3ef7-4f64-89ba-873d2530438f,69
04eb9c58-d6a4-4631-bda0-04a5ca251dec,1
04ebc2ad-f9a0-465e-8e08-add1a381562b,1
04ecb4be-68e7-4b1c-b018-f8be9ec70346,217
04f3e75c-0f8f-410f-b07e-57061bf94223,51
04f45760-cd1b-49e9-becb-4e0a03a4fba1,12
04f45d5e-d4ec-48c2-a03e-90d35c3c4486,6
04f4aac4-2bd1-4cde-8425-2e10b62f7aa7,20
04f51ca2-3fa8-41e0-a6bd-b21a2d2fee45,51
04f5a530-bbb4-49a7-a2e4-9e8c4caf824e,1
04f64fec-97c8-48a6-b303-ae2af8383339,17
04f689ac-c169-44fc-9f1a-798624fe015c,51
04f86824-8749-4f5c-b9cc-11bf171ffb20,1
04f99d4f-7933-4833-803b-ef19d5913844,38
04fd7657-90f7-4023-8824-ed685bf9ec40,45
04fdc7ca-c426-4481-8734-94b289cceda3,68
04ffc0d8-8e56-47de-b0db-818345d8c52f,1
050044b8-1338-4531-9735-2c58ee865216,5
05021c87-c8c7-40cd-b739-996171a2193a,1
0502839b-6cdb-4879-b431-12713245c2b9,51
0506dbc4-7c5b-49fb-9a05-7efaeb1eaea5,51
0507b085-2567-406a-a8ab-99002a52c016,1
050861dc-520f-478c-8ccd-b43f8e0a5812,5
05086d38-3d85-4ac6-8eb1-8881e99e477c,20
0508cff0-4194-48f0-a778-6b50a5b1cd0f,51
0509f5c0-a2c0-4c0a-a199-31bc9b256ae3,1
050a5abb-16c8-4d48-aea7-3d431ae488e0,1
050c907b-9951-419d-9c7d-ce6718cfec27,5
050db4ee-5b1b-44a8-8e1f-421ef70e9fff,51
051015a5-0074-4b25-8c64-125e1675257f,1
05105000-7193-4130-8a93-0d48453ad8e1,18
051274e2-8d95-4c01-884d-50eb7058a564,44
0512c14e-8f72-4007-a46b-dad225c951dc,1
0513c2d2-7b16-4106-ac25-87fa161d896b,51
05146431-a197-4674-936e-080ec1afb387,1
0514938d-ba98-466a-8712-a46c85b10bf8,16
05161f54-e3b0-45bc-a69a-04f4f5993ca2,67
051690df-7599-4fd3-a669-44814cb5cc6d,46
0518dc51-5a74-4cfb-a005-9843ac47ca29,4
051a97cd-78dc-4c36-b7d1-092b923954eb,2
051da671-e539-4a35-af72-9d1319417b4e,1
051f73bd-7e87-46ed-921b-7cac73c6ede2,191
0521a6e3-f359-45d4-94ca-390827a04013,51
0521aaf5-be73-4c66-ba7d-5a879a826885,51
0521c87e-c055-4f7f-b52e-f2d10b9bc26e,1
0522adbe-95d7-4923-86c2-0efc201c3f61,51
0523b67a-2c19-456a-8235-b82962fa1f3f,5
0524992e-d24c-4248-8f6f-04ce1592cfe8,94
0525bd93-9056-431d-8a35-fb6b90cafad6,1
0525dddd-1402-40a0-ac9c-5b8c3723ab31,5
052741e5-a25e-47cb-bb97-2d3f55db32d1,8
052b5c21-62e8-40a4-9b77-5c2b12d7bc2b,51
052b8caa-212b-4638-8c59-bfbd784fa89e,233
0531eefc-d462-4750-8ba0-b5ee4fec3ecf,2
05387263-c2cd-4127-9154-f0797422847e,67
0539dc4e-9d17-4a05-ba95-072508214bb0,51
053aadc3-2843-43e1-bfab-3c3756c1dc97,1
053b034c-1f02-4f95-864e-448adb63b415,3
053bfaec-c53a-4298-9ece-983c8239fc60,1
053c5d53-683b-43e4-ac63-4da2fde6bedd,14
053d10d4-7d3a-4e62-8f3a-14fc00660f68,8
053d1bad-9bb4-47d1-8e42-dd0800fc64df,1
053d6223-7756-41f6-b4df-b9a9f8e388b5,3
053dda86-35f7-4245-b2c6-4ddcd860c1ef,51
053fce0e-28e3-4128-bf6b-1f83180b7fa8,19
05414165-9dfe-439e-a926-46c8d62139e4,1
0542543f-24c4-4c98-acef-ceab6721d472,1
054362ce-27d0-4fcc-a4fd-084c7f3f2c09,1
0545196f-0c61-47f2-a20c-3b637309ba2c,1
0546bca8-b069-4e35-9cc1-183e0624a32a,8
0548a13f-928d-44b1-ae29-219d91cc0282,1
0548e4b7-96fc-4b31-a06e-d13a0ed548ce,6
054b017d-934f-4fb5-b233-77d9ad5dbb27,26
054b7150-dd32-4d91-8407-b855b1ab17e8,1
054c280f-e6c9-46e7-bd55-4a3bdb67972f,51
054c75bd-eb8d-4de0-9653-fb7f94506435,6
054d9e7e-9733-4aa7-9481-a7747c2964ae,14
054dc895-97d7-4d14-b26d-d546febd5bf1,51
054e3f95-adf7-45da-a833-2030c8af6ac1,1
054f4709-4a4e-45e3-948c-7ae95b1c0752,51
054fdbc6-954a-430e-98fb-9ba51f857148,51
05529e16-75ca-433f-8f57-7218a2e88e79,1
055366e3-0fe9-47e2-bcd8-ffc9b4ac7ecc,51
0556afbb-bfae-4778-823b-c310dfe9b1b0,1
055823ba-f5d9-4bf3-86d4-9e8f07888e12,3
055c2863-25dc-40a9-8630-2c269b64ecaf,3
055fa55b-6a44-4f9e-afeb-784a50f6772a,3
056020bc-34e7-4d0a-8e8b-93f24150bd39,3
0562321d-7056-45c8-8f84-e54de022c988,94
05625787-343f-4863-8b84-090064e30254,3
056429c0-dd7b-4ad2-ab0c-5913335c52cc,67
056480b5-7119-4810-90c1-a27f0e8af9a0,51
0565a22c-dc8c-4415-8f73-75a814f4e6ae,16
05667bd5-17a9-4a6c-996b-cc9732aad138,1
05692a23-787e-4812-b986-039c9755f587,56
056dcebe-38ea-4121-b17f-7ebd538bb0a8,50
05717c0e-789e-4ad8-adb9-b192d5e50c1c,51
0571c806-f5fd-410f-8063-4f6ac778b531,1
05729d77-417e-4cb3-9278-1033716a60a3,1
05737c6d-13f8-44f7-9d79-5c86d508b0a4,51
057399d0-683f-47bd-847c-6487a080df13,2
0575667d-51e3-4745-a7fc-25bb1f778b1d,17
05769e40-6b68-4635-b16d-d77861d24411,1
05773cad-a68a-4e6c-bd93-8170c0228888,1
057a92fd-468c-4b8f-8013-7576b6be98af,6
057b483a-50b5-4007-942c-8b54c165e279,1
057fffd8-f830-4741-9eba-dd7a690a3072,3
05804825-d9d5-4cd6-b61c-198478c18d71,4
05841f27-dcc9-487f-a4d4-1fad6f2c0d03,43
05845ea1-75e0-4300-a216-33ee7a9ce0f4,51
058461ea-6f56-4540-b2b0-f919789ca147,1
05848b64-956b-4cb9-9fae-7bb65386bc8d,51
0584c658-b3ac-4a8d-b016-3ce64879bfd8,3
058990a7-a0f6-495e-8614-9f0474c74e52,1
058df419-e366-4239-a00d-78926e9823c5,51
058e4653-fc7c-4458-bd25-af9c0a7e8f96,6
058e7cdc-40f0-436f-abc3-990f2b880bba,51
05914c5c-42f5-459a-bb17-9bc43c451090,3
05930fca-6689-4a0d-b945-7a07d40bc0c3,1
05987b0c-eaf4-42b1-8030-3d0d55fa8b7c,1
0599b4ae-7faa-427a-923e-919669c1b827,1
059a5b75-b13f-4f56-8f8c-b20fff8d8b84,6
059aa443-cdbb-43b6-b071-b71f4c89766b,1
059b787a-05da-4186-b14f-7f75619dcf91,16
059b808c-3eab-42cd-af14-84d5e5b08876,51
05a0289f-d117-4cbf-86e9-b37c30e0ac0e,51
05a2e897-5956-4be7-a369-2822192af406,1
05a2ecbb-1793-46ce-b499-482517cc325f,1
05a45e65-c532-4a52-b548-ea8d6402b83f,8
05a48ede-a950-42d4-9f7b-a678d77964d3,1
05a56963-f8f4-45c7-979d-a6c240360a8c,37
05a59a45-75ae-4748-864b-8e5a18bce81c,607
05a5e822-8761-4d1a-a6ce-14235c93a433,3
05a6ad9d-c136-44d5-9e3b-a64796db6e7d,1
05a7211c-93b3-4cf2-ad04-5216bcbecb2d,2
05a86275-8bdc-4173-bdc7-6ca78ee47c6c,3
05a94c0b-2256-4367-89a4-8260beb8703a,51
05a9de73-5343-4dec-8bcf-9a9ecc593cb4,5
05adf794-4326-4f0e-82cf-1ab14cced9ed,57
05b00a3a-cc7a-481e-977c-2d1268f1a0f8,3
05b0e0a4-9103-4ed4-9cce-de69e64e02f7,51
05b2ead8-42c6-43c0-a82a-929a5a1fa190,51
05b37971-9181-4fdd-ae82-4f9c73d4779c,51
05b45bba-ad54-4267-88b4-1bea586199df,3
05b7d3f6-b7ee-42ad-87ac-d16a94b0cfd5,1
05b9bdab-ebaa-4b88-aced-552e5ec7836e,18
05b9fca3-b6f5-4b65-97a5-673737ddf47d,52
05ba8bc9-46ea-49d1-977d-d7cb2951b6be,51
05bbfa25-c482-4c5c-8b70-757aadc071e1,68
05bd76e4-1be1-441d-ad13-6ad9d464dff2,51
05bdf765-f315-4835-b73c-f89305e2244a,51
05bf574d-6598-48e0-8641-bbbb17f06c3d,1
05bf6333-8eaf-4a30-bc85-739d41d18a1f,66
05c10b74-f0d9-43f2-af90-3ac9cbac6ea0,51
05c22a63-fcd1-4b96-8081-8949cf9b9dfb,5
05c35c62-1f4f-4686-93a1-4c108b4cc675,51
05c414d7-dcfd-4c60-ae71-f91b65eddaf6,18
05c42ba5-2873-4d1c-904f-cfc3a0f660e2,69
05caaa66-03d4-4093-8d04-71163f0a733d,43
05cc5e13-531c-4533-8563-3e2f699c2158,1
05ce24b1-47a9-4a83-83a2-12d02cd812a4,3
05d22522-41aa-4f3d-9e58-52def79074d1,34
05d43455-3327-47e8-8005-225d00d11622,51
05d7eafa-fbd9-4a74-99bf-835c4f299785,50
05db7710-4f4f-42ea-bf76-d9397736eb56,1
05dba2f1-90ea-444d-936b-3ce196a159f0,1
05dd0d3f-f7a3-4cb2-9842-e1c763442eb5,44
05dd27d1-8ab3-4875-8e0f-d8db9cadf5c0,44
05de0a0c-a6c3-4a6a-a9a5-e2517c032eed,1
05de329d-477a-4283-a575-4d017dfb9f71,166
05de4f07-51dd-43c7-ad57-a941d801ba93,1
05e1c8ea-3798-4a7b-9024-4e974655bbca,1
05e3d02d-04ca-4cf3-abd4-5a7c5a320c21,1
05e678ce-3577-49ac-b8b6-91ca644c3f4c,8
05e6b622-4f9e-4ce9-a7d4-9a0df86d5104,1
05ea930d-fca6-4d25-9664-8d7d99ee3b2a,1
05eaf165-c380-4dc1-b6ba-de4d2292b5e3,236
05f5804e-2ff2-416e-94a5-97d72384ce67,51
05f5d55e-5b8f-406f-a3d7-3932f316adad,1
05f60fa4-2ae8-4f9c-8799-9dffc0f212e3,568
05f73563-61f8-44f4-ac72-fb6f924d7ee3,590
05f78abd-a935-4bd5-bc61-6cadf9d1e3e2,3
05f7fb02-2e01-4fed-8e4e-37fbd6f449c0,1
05f9ba42-e9f9-4e7b-b92e-2a1d0a174295,48
05fbba1c-d5e7-44ab-ac1a-782474cc4935,5
05fc0562-8fe7-485a-9596-1f6d8bae9a89,13
05fd14b6-6ab3-4762-9685-92974f0c63a2,18
0601bb60-81a1-480b-bb86-b1de1172d65f,67
06035f4e-0729-4ee0-a774-6e54386791f7,234
06043695-1704-44e6-8d25-b51d7cfa97ed,1
0605997d-1706-4b7c-a2a5-0fd73dbf1cf5,1
0605cf72-a715-476f-9fb5-d163baf85177,51
0605d9e1-af3e-4598-9f83-bf306b1be0a2,51
0605e578-6222-44ec-b6bc-76a0448985a7,1
060921fc-5a4f-4ed9-adf4-c390a5ee8c6e,46
06097acc-30ef-4222-b543-d62dc5377e3b,4
060d457b-e5d8-48b0-ac82-ff2afdabe567,1
060e4c88-c0a8-4ae3-9bf8-37955fe1c22b,4
061013d1-9f2c-40fb-a15a-45629c978b99,10
06153b27-5f12-4698-81e5-9aa713677bde,4
0617efd8-d51e-4791-8b80-437543b4e915,51
0618cf63-1af8-469b-ae45-0fd4fc60d349,51
06193ad2-f277-4fdf-aedc-489c8b7903b7,1
0619b007-5d18-47cb-a231-491b2895eac7,1
061a2fb8-2a7d-40e9-9d07-88e7d4b03e92,54
061afe9a-d029-4dd0-8f5e-26ea8527f39b,61
061ba2d6-062f-4bf3-ab05-6319d34db9f8,1
061bc471-3b29-46b1-b9f0-a56e98595cea,49
061fe86b-8a6d-4d89-a6a8-993555fd4221,1
0622cd3b-b024-4376-a862-28d80a9157cb,45
062512aa-a1f6-40d5-b0d0-a7a99809d46a,51
06258e63-c22e-4e26-9a80-7d71e4f12d88,51
0626abdb-0287-4116-9218-6b339d3cc151,2
0627df4b-7e6c-48f7-b5f5-47f5efba3815,51
062a97ae-bb29-4f15-b1ca-93868ea2d345,49
062ac3a6-b8b2-42f0-a203-39040dcb312d,51
062b7421-9e3c-4b1a-bdf9-2bf9cfa39fda,1
062cc207-4a3e-466f-9cf3-9a72c8b1df52,50
062e2463-f882-4a57-9244-bc603ed05344,51
062ebea2-e925-41e9-96af-de559a2f2343,2
062f56f1-2428-41de-9cea-65eee7708b0a,51
062f5ec8-2654-4a07-bae6-addcaf0a084b,3
062ff010-e34d-420f-9040-da8dca6e3283,57
062ffd53-87a7-48e4-a27c-670c3ce27b8b,38
06341a09-ea99-42ec-8ea6-e2cc8aa60dde,3
0634b0c1-29d5-4677-9cad-3546cd9d2c31,19
06377d90-2752-4016-b190-b640020d8359,45
0639d00d-bc08-470e-a5df-be4806b08584,55
063bff7c-fb5a-4d3d-b21e-b85209168f18,1
063cf404-07e4-4e4d-9398-c46c0ac542b0,51
063e0da2-06f5-431e-8384-608c34b73d24,13
063feb4a-0e68-4170-8138-705aeba1f6e9,66
0641896c-e3ef-4c28-8caa-a8f7fc10fed7,3
06421a1d-9908-4c3d-9e60-a8f648bb4dc4,40
0642cee9-e790-4da3-ac07-af6ed8dec23d,574
064313a9-a7f1-44de-95df-7aee3c602166,1
0646a57c-1a06-4c5c-82ea-71e464158877,37
064b135b-6c5e-4599-8642-df64ae9ad819,1
064e6e60-e56e-4c44-acf1-59c75031e29d,45
06595de4-3899-40ad-8a69-20676e115420,5
065cf5e4-bc55-4357-89d1-f3a94c2754a9,1
065de2b6-106b-47e5-a1a3-41030cdd8587,51
0661243b-caa6-4b88-bbe5-90ce77fa305b,3
0662be66-821a-4d74-b29c-c404fb5a4c75,1
06639177-0842-4b60-9420-27d1091b3896,1
066439e0-0c65-4b07-9c45-b389817450d1,51
06649895-f332-4507-8617-c6932d29d677,1
06660802-7a0e-4258-9d57-d047606447c9,182
06691f29-89ec-468a-90ca-2554710fc47b,316
066a1c4b-6d9a-4ae3-8d20-4f8f60208d04,51
066a4996-da13-475f-b5c5-c983bf5dece8,1
066a6b72-6f95-4b8d-a951-aaa85896f85a,5
066a854a-be8d-4dc0-b862-3032a20ea44e,7
066a9619-2fc9-4421-91e6-1b2e474a13a4,4
066c0e15-37e4-4bc2-a75a-5f04d99c12a6,3
066c9fb3-aef1-4c0f-b2c7-d9aa655c7c1a,2
066e0fab-0b3e-4383-ae82-832740dcc145,1
0673bc68-88a2-4ad1-8b6d-3762c4bd8923,47
06783512-fd23-41bb-bbe1-b2f26b10bd67,51
0678a318-8073-46f3-8fed-1bfb7ccbdced,1
0678ed67-2e52-4fbe-98f4-34c2ea54a327,45
067977f8-ce97-4d57-845d-cb5edcc9b45c,1
0679aebd-51d3-4c7f-873b-41c43a3188f3,1
0679db57-d24a-495f-aa22-72c124a1a2fb,10
067a0493-7e5d-459a-b490-3e95d4a13937,51
067bef56-2f9e-42c3-986b-fd02ca708333,1
067cd93a-541a-4ea5-9c75-3336aedfc090,43
067eb996-5010-4cc8-b99c-be92024a4db6,179
06800a9b-3706-46da-bf65-6d01a61c4909,17
06803202-9f0f-4cc5-9570-3319eb368a29,1
06840e47-36d2-4a96-84b2-d3cbae365e29,47
0685915f-198e-4b0a-a0ab-796c48eb36d7,1
0687375f-5cff-4841-a6c9-07e5c8fddb4f,1
06877863-915e-4765-afbf-c58048e7db58,51
06893f75-7727-4659-8f41-0a53de919c3b,51
068a4b41-5222-41e5-91a1-c30e784a2fd9,94
